key,0,1,2,3,4,5,6,7
10772,"","","","","","","",""
10773,"","","","","","","",""
10774,"","","","","","","",""
10782,"","","","","","","",""
10783,"","","","","","","",""
10784,"","","","","","","",""
10785,"","","","","","","",""
10786,"","","","","","","",""
10787,"","","","","","","",""
10788,"","","","","","","",""
10789,"","","","","","","",""
10790,"","","","","","","",""
10791,"","","","","","","",""
10792,"","","","","","","",""
10793,"","","","","","","",""
10794,"","","","","","","",""
10795,"","","","","","","",""
10796,"","","","","","","",""
10797,"","","","","","","",""
10798,"","","","","","","",""
10799,"","","","","","","",""
10800,"","","","","","","",""
10801,"","","","","","","",""
10802,"","","","","","","",""
10803,"","","","","","","",""
10804,"","","","","","","",""
10805,"","","","","","","",""
10806,"","","","","","","",""
10807,"","","","","","","",""
10808,"","","","","","","",""
10809,"","","","","","","",""
10810,"","","","","","","",""
10811,"","","","","","","",""
10812,"","","","","","","",""
10813,"","","","","","","",""
10814,"","","","","","","",""
10815,"","","","","","","",""
10816,"","","","","","","",""
10824,"","","","","","","",""
10825,"","","","","","","",""
10826,"","","","","","","",""
10827,"","","","","","","",""
10828,"","","","","","","",""
10829,"","","","","","","",""
10830,"","","","","","","",""
10831,"","","","","","","",""
10832,"","","","","","","",""
10833,"","","","","","","",""
10834,"","","","","","","",""
10835,"","","","","","","",""
10836,"","","","","","","",""
10837,"","","","","","","",""
10838,"","","","","","","",""
10839,"","","","","","","",""
10840,"","","","","","","",""
10841,"","","","","","","",""
10842,"","","","","","","",""
10843,"","","","","","","",""
10844,"","","","","","","",""
10845,"","","","","","","",""
10846,"","","","","","","",""
10847,"","","","","","","",""
10848,"","","","","","","",""
10849,"","","","","","","",""
10850,"","","","","","","",""
10851,"","","","","","","",""
10852,"","","","","","","",""
10853,"","","","","","","",""
10854,"","","","","","","",""
10855,"","","","","","","",""
10856,"","","","","","","",""
10857,"","","","","","","",""
10858,"","","","","","","",""
10866,"","","","","","","",""
10867,"","","","","","","",""
10868,"","","","","","","",""
10869,"","","","","","","",""
10870,"","","","","","","",""
10871,"","","","","","","",""
10872,"","","","","","","",""
10873,"","","","","","","",""
10874,"","","","","","","",""
10875,"","","","","","","",""
10876,"","","","","","","",""
10877,"","","","","","","",""
10878,"","","","","","","",""
10879,"","","","","","","",""
10880,"","","","","","","",""
10881,"","","","","","","",""
10882,"","","","","","","",""
10883,"","","","","","","",""
10884,"","","","","","","",""
10885,"","","","","","","",""
10886,"","","","","","","",""
10887,"","","","","","","",""
10888,"","","","","","","",""
10889,"","","","","","","",""
10890,"","","","","","","",""
10891,"","","","","","","",""
10892,"","","","","","","",""
10893,"","","","","","","",""
10894,"","","","","","","",""
10895,"","","","","","","",""
10896,"","","","","","","",""
10897,"","","","","","","",""
10898,"","","","","","","",""
10899,"","","","","","","",""
10900,"","","","","","","",""
10908,"","","","","","","",""
10909,"","","","","","","",""
10910,"","","","","","","",""
10911,"","","","","","","",""
10912,"","","","","","","",""
10913,"","","","","","","",""
10914,"","","","","","","",""
10915,"","","","","","","",""
10916,"","","","","","","",""
10917,"","","","","","","",""
10918,"","","","","","","",""
10919,"","","","","","","",""
10920,"","","","","","","",""
10921,"","","","","","","",""
10922,"","","","","","","",""
10923,"","","","","","","",""
10924,"","","","","","","",""
10925,"","","","","","","",""
10926,"","","","","","","",""
10927,"","","","","","","",""
10928,"","","","","","","",""
10929,"","","","","","","",""
10930,"","","","","","","",""
10931,"","","","","","","",""
10932,"","","","","","","",""
10933,"","","","","","","",""
10934,"","","","","","","",""
10935,"","","","","","","",""
10936,"","","","","","","",""
10937,"","","","","","","",""
10938,"","","","","","","",""
10939,"","","","","","","",""
10940,"","","","","","","",""
10941,"","","","","","","",""
10942,"","","","","","","",""
10950,"","","","","","","",""
10951,"","","","","","","",""
10952,"","","","","","","",""
10953,"","","","","","","",""
10954,"","","","","","","",""
10955,"","","","","","","",""
10956,"","","","","","","",""
10957,"","","","","","","",""
10958,"","","","","","","",""
10959,"","","","","","","",""
10960,"","","","","","","",""
10961,"","","","","","","",""
10962,"","","","","","","",""
10963,"","","","","","","",""
10964,"","","","","","","",""
10965,"","","","","","","",""
10966,"","","","","","","",""
10967,"","","","","","","",""
10968,"","","","","","","",""
10969,"","","","","","","",""
10970,"","","","","","","",""
10971,"","","","","","","",""
10972,"","","","","","","",""
10973,"","","","","","","",""
10974,"","","","","","","",""
10975,"","","","","","","",""
10976,"","","","","","","",""
10977,"","","","","","","",""
10978,"","","","","","","",""
10979,"","","","","","","",""
10980,"","","","","","","",""
10981,"","","","","","","",""
10982,"","","","","","","",""
10983,"","","","","","","",""
10984,"","","","","","","",""
10985,"","","","","","","",""
10986,"","","","","","","",""
10987,"","","","","","","",""
10988,"","","","","","","",""
10989,"","","","","","","",""
10990,"","","","","","","",""
10991,"","","","","","","",""
10992,"","","","","","","",""
10993,"","","","","","","",""
10994,"","","","","","","",""
10995,"","","","","","","",""
10996,"","","","","","","",""
10997,"","","","","","","",""
10998,"","","","","","","",""
10999,"","","","","","","",""
11000,"","","","","","","",""
11001,"","","","","","","",""
11002,"","","","","","","",""
11003,"","","","","","","",""
11004,"","","","","","","",""
11005,"","","","","","","",""
11006,"","","","","","","",""
11007,"","","","","","","",""
11008,"","","","","","","",""
11009,"","","","","","","",""
11010,"","","","","","","",""
11011,"","","","","","","",""
11012,"","","","","","","",""
11013,"","","","","","","",""
11014,"","","","","","","",""
11015,"","","","","","","",""
11016,"","","","","","","",""
11017,"","","","","","","",""
11018,"","","","","","","",""
11019,"","","","","","","",""
11020,"","","","","","","",""
11021,"","","","","","","",""
11022,"","","","","","","",""
11023,"","","","","","","",""
11024,"","","","","","","",""
11025,"","","","","","","",""
11026,"","","","","","","",""
11027,"","","","","","","",""
11028,"","","","","","","",""
11029,"","","","","","","",""
11030,"","","","","","","",""
11031,"","","","","","","",""
11032,"","","","","","","",""
11033,"","","","","","","",""
11034,"","","","","","","",""
11035,"","","","","","","",""
11036,"","","","","","","",""
11037,"","","","","","","",""
11038,"","","","","","","",""
11039,"","","","","","","",""
11040,"","","","","","","",""
11041,"","","","","","","",""
11042,"","","","","","","",""
11043,"","","","","","","",""
11044,"","","","","","","",""
11045,"","","","","","","",""
11046,"","","","","","","",""
11047,"","","","","","","",""
11048,"","","","","","","",""
11049,"","","","","","","",""
11050,"","","","","","","",""
11051,"","","","","","","",""
11052,"","","","","","","",""
11053,"","","","","","","",""
11054,"","","","","","","",""
11055,"","","","","","","",""
11056,"","","","","","","",""
11057,"","","","","","","",""
11058,"","","","","","","",""
11059,"","","","","","","",""
11060,"","","","","","","",""
11061,"","","","","","","",""
11062,"","","","","","","",""
11063,"","","","","","","",""
11064,"","","","","","","",""
11065,"","","","","","","",""
11066,"","","","","","","",""
11067,"","","","","","","",""
11068,"","","","","","","",""
11069,"","","","","","","",""
11070,"","","","","","","",""
11071,"","","","","","","",""
11072,"","","","","","","",""
11073,"","","","","","","",""
11074,"","","","","","","",""
11075,"","","","","","","",""
11076,"","","","","","","",""
11077,"","","","","","","",""
11078,"","","","","","","",""
11079,"","","","","","","",""
11080,"","","","","","","",""
11081,"","","","","","","",""
11082,"","","","","","","",""
11083,"","","","","","","",""
11871,"","","","","","","",""
11872,"","","","","","","",""
11873,"","","","","","","",""
11874,"","","","","","","",""
11875,"","","","","","","",""
11876,"","","","","","","",""
11877,"","","","","","","",""
11878,"","","","","","","",""
11879,"","","","","","","",""
11880,"","","","","","","",""
11881,"","","","","","","",""
11882,"","","","","","","",""
11883,"","","","","","","",""
11884,"","","","","","","",""
11885,"","","","","","","",""
11886,"","","","","","","",""
11887,"","","","","","","",""
11888,"","","","","","","",""
11889,"","","","","","","",""
11890,"","","","","","","",""
11891,"","","","","","","",""
11892,"","","","","","","",""
11893,"","","","","","","",""
11894,"","","","","","","",""
11895,"","","","","","","",""
11896,"","","","","","","",""
11897,"","","","","","","",""
11898,"","","","","","","",""
11899,"","","","","","","",""
11900,"","","","","","","",""
11901,"","","","","","","",""
11902,"","","","","","","",""
11903,"","","","","","","",""
11904,"","","","","","","",""
11905,"","","","","","","",""
11906,"","","","","","","",""
11907,"","","","","","","",""
11908,"","","","","","","",""
11909,"","","","","","","",""
11910,"","","","","","","",""
11911,"","","","","","","",""
11912,"","","","","","","",""
11913,"","","","","","","",""
11914,"","","","","","","",""
11915,"","","","","","","",""
11916,"","","","","","","",""
11917,"","","","","","","",""
11918,"","","","","","","",""
11919,"","","","","","","",""
11920,"","","","","","","",""
11921,"","","","","","","",""
11922,"","","","","","","",""
11923,"","","","","","","",""
11924,"","","","","","","",""
11925,"","","","","","","",""
11926,"","","","","","","",""
11927,"","","","","","","",""
11928,"","","","","","","",""
11929,"","","","","","","",""
11930,"","","","","","","",""
11931,"","","","","","","",""
11932,"","","","","","","",""
11933,"","","","","","","",""
11934,"","","","","","","",""
11935,"","","","","","","",""
11936,"","","","","","","",""
11937,"","","","","","","",""
11938,"","","","","","","",""
11939,"","","","","","","",""
11940,"","","","","","","",""
11941,"","","","","","","",""
11942,"","","","","","","",""
11943,"","","","","","","",""
11944,"","","","","","","",""
11945,"","","","","","","",""
11946,"","","","","","","",""
11947,"","","","","","","",""
11948,"","","","","","","",""
11949,"","","","","","","",""
11950,"","","","","","","",""
11951,"","","","","","","",""
11952,"","","","","","","",""
11953,"","","","","","","",""
11954,"","","","","","","",""
11955,"","","","","","","",""
11956,"","","","","","","",""
11957,"","","","","","","",""
11959,"","","","","","","",""
11960,"","","","","","","",""
11961,"","","","","","","",""
11962,"","","","","","","",""
11964,"","","","","","","",""
11965,"","","","","","","",""
11966,"","","","","","","",""
11967,"","","","","","","",""
11969,"","","","","","","",""
11973,"","","","","","","",""
11974,"","","","","","","",""
11975,"","","","","","","",""
11977,"","","","","","","",""
11978,"","","","","","","",""
11979,"","","","","","","",""
11980,"","","","","","","",""
11982,"","","","","","","",""
11983,"","","","","","","",""
11984,"","","","","","","",""
11985,"","","","","","","",""
11987,"","","","","","","",""
11988,"","","","","","","",""
11989,"","","","","","","",""
11990,"","","","","","","",""
11992,"","","","","","","",""
11993,"","","","","","","",""
11994,"","","","","","","",""
11995,"","","","","","","",""
11997,"","","","","","","",""
12001,"","","","","","","",""
12002,"","","","","","","",""
12003,"","","","","","","",""
12005,"","","","","","","",""
12006,"","","","","","","",""
12007,"","","","","","","",""
12008,"","","","","","","",""
12010,"","","","","","","",""
12011,"","","","","","","",""
12012,"","","","","","","",""
12013,"","","","","","","",""
12014,"","","","","","","",""
12015,"","","","","","","",""
12016,"","","","","","","",""
12017,"","","","","","","",""
12018,"","","","","","","",""
12019,"","","","","","","",""
12020,"","","","","","","",""
12021,"","","","","","","",""
12022,"","","","","","","",""
12023,"","","","","","","",""
12024,"","","","","","","",""
12025,"","","","","","","",""
12026,"","","","","","","",""
12027,"","","","","","","",""
12028,"","","","","","","",""
12029,"","","","","","","",""
12030,"","","","","","","",""
12031,"","","","","","","",""
12032,"","","","","","","",""
12033,"","","","","","","",""
12034,"","","","","","","",""
12051,"","","","","","","",""
12055,"","","","","","","",""
12058,"","","","","","","",""
12062,"","","","","","","",""
12081,"","","","","","","",""
12082,"","","","","","","",""
12083,"","","","","","","",""
12084,"","","","","","","",""
12085,"","","","","","","",""
12086,"","","","","","","",""
12087,"","","","","","","",""
12088,"","","","","","","",""
12089,"","","","","","","",""
12090,"","","","","","","",""
12091,"","","","","","","",""
12092,"","","","","","","",""
12094,"","","","","","","",""
12095,"","","","","","","",""
12096,"","","","","","","",""
12097,"","","","","","","",""
12098,"","","","","","","",""
12100,"","","","","","","",""
12101,"","","","","","","",""
12103,"","","","","","","",""
12104,"","","","","","","",""
12105,"","","","","","","",""
12106,"","","","","","","",""
12107,"","","","","","","",""
